pos_0,pos_1,pos_2,speed,angle,ray_0,ray_1,ray_2,ray_3,ray_4,ray_5,ray_6,ray_7,ray_8,ray_9,ray_10,ray_11,ray_12,ray_13,ray_14,Forward,Backward,Left,Right
-17.483516693115234,1.0,-7.642291848242166e-07,11.46338939666748,-90.0,11.915946960449219,12.220861434936523,13.222562789916992,15.236247062683105,19.10486602783203,27.453472137451172,53.46661376953125,100.0,53.58979415893555,27.45062828063965,19.102622985839844,15.233210563659668,13.217842102050781,12.213749885559082,11.90604305267334,1,0,0,0
-20.20383644104004,1.0,-0.047012265771627426,16.1091365814209,-93.64950561523438,11.89192008972168,12.021276473999023,12.803410530090332,14.470741271972656,17.65601348876953,24.195985794067383,41.74951171875,100.0,76.15348815917969,31.831022262573242,20.88772201538086,16.14631462097168,13.71943187713623,12.469922065734863,11.979247093200684,1,0,1,0
-23.461898803710938,1.0,-0.5858597755432129,20.44797134399414,-99.39107513427734,11.481719970703125,11.347807884216309,11.802058219909668,12.97236156463623,15.249406814575195,19.694040298461914,29.912939071655273,68.45413970947266,100.0,44.48781967163086,25.630199432373047,18.661758422851562,15.27467155456543,13.500911712646484,12.6650390625,1,0,0,0
-27.408788681030273,1.0,-1.2386313676834106,24.733816146850586,-99.39107513427734,10.818875312805176,10.693015098571777,11.121427536010742,12.22448444366455,14.370376586914062,18.559057235717773,28.18832015991211,64.45368957519531,100.0,46.85868453979492,26.969213485717773,19.636629104614258,16.072704315185547,14.206559181213379,13.327306747436523,1,0,0,0
-33.01601791381836,1.0,-2.1660048961639404,29.770673751831055,-99.39107513427734,9.878074645996094,9.76355266571045,10.154913902282715,11.162201881408691,13.121722221374512,16.94645881652832,25.737394332885742,58.77029037475586,100.0,50.303375244140625,28.874021530151367,21.021657943725586,17.20629119873047,15.208648681640625,14.26761531829834,1,0,0,0
-38.62590789794922,1.0,-2.5864853858947754,34.0748291015625,-94.2864990234375,9.351299285888672,9.430373191833496,10.01755428314209,11.286070823669434,13.709626197814941,18.648759841918945,31.593000411987305,94.05717468261719,100.0,39.76633071899414,25.73925018310547,19.77654266357422,16.739681243896484,15.170945167541504,14.537593841552734,1,0,0,0
-44.05909729003906,1.0,-2.9937214851379395,37.77143096923828,-94.2864990234375,8.942874908447266,9.018563270568848,9.580042839050293,10.793134689331055,13.110503196716309,17.83121681213379,30.17878532409668,88.6087417602539,100.0,40.97971725463867,26.4706974029541,20.333568572998047,17.210174560546875,15.597174644470215,14.945948600769043,1,0,0,0
-51.417362213134766,1.0,-3.4459588527679443,42.28456115722656,-91.4192123413086,8.46812915802002,8.636913299560547,9.287574768066406,10.619905471801758,13.16784381866455,18.538955688476562,34.0019645690918,100.0,100.0,37.55674362182617,25.458816528320312,20.050752639770508,17.257568359375,15.846322059631348,15.361211776733398,1,0,0,1
-60.02264404296875,1.0,-2.9237406253814697,47.023193359375,-86.5272216796875,9.001757621765137,9.361456871032715,10.287873268127441,12.08785343170166,15.593478202819824,23.575021743774414,51.1209716796875,100.0,55.60930252075195,30.64019775390625,22.203205108642578,18.150550842285156,16.034353256225586,15.039291381835938,14.863300323486328,1,0,0,0
-68.4676284790039,1.0,-2.411250114440918,50.0,-86.5272216796875,9.504834175109863,9.881133079528809,10.854060173034668,12.742110252380371,16.410154342651367,24.677274703979492,51.45695114135742,100.0,55.8020133972168,29.802295684814453,21.508779525756836,17.561168670654297,15.500955581665039,14.532987594604492,14.358057022094727,1,0,0,0
-76.70929718017578,1.0,-1.9110982418060303,50.0,-86.5272216796875,9.9794921875,10.367204666137695,11.378312110900879,13.339178085327148,17.127351760864258,25.552974700927734,50.87485122680664,95.70023345947266,57.98967742919922,29.121767044067383,20.896142959594727,17.0216121673584,15.005990982055664,14.058208465576172,13.879040718078613,1,0,0,0
-85.59808349609375,1.0,-2.046248435974121,50.0,-90.87109375,9.7741060256958,9.966374397277832,10.711752891540527,12.23814582824707,15.120880126953125,21.06711196899414,36.396087646484375,74.03095245361328,100.0,35.80080795288086,23.543371200561523,18.415407180786133,15.806560516357422,14.504615783691406,14.055864334106445,1,0,0,0
-94.27291107177734,1.0,-2.178145408630371,50.0,-90.87109375,9.533156394958496,9.704117774963379,10.407110214233398,11.853350639343262,14.58252239227295,20.11920166015625,33.76457214355469,65.3551254272461,92.12777709960938,38.47667694091797,24.360010147094727,18.90012550354004,16.158885955810547,14.78684139251709,14.302090644836426,1,0,0,0
-101.56429290771484,1.0,-2.2890076637268066,50.0,-90.87109375,9.271052360534668,9.417427062988281,10.078413963317871,11.431114196777344,13.990958213806152,19.104522705078125,31.16620445251465,58.06290054321289,83.23865509033203,43.25038528442383,25.415428161621094,19.454988479614258,16.56293487548828,15.098404884338379,14.57109546661377,1,0,0,0
-110.05548858642578,1.0,-2.1141438484191895,50.0,-85.74067687988281,9.159735679626465,9.461652755737305,10.31784725189209,11.93813705444336,15.00804328918457,21.325416564941406,35.85035705566406,60.104225158691406,80.56783294677734,36.354774475097656,23.332088470458984,18.500198364257812,16.087377548217773,14.94565200805664,14.676939010620117,1,0,0,1
-119.2007064819336,1.0,-1.433040738105774,50.0,-85.74067687988281,9.35261058807373,9.597408294677734,10.388704299926758,11.913886070251465,14.737320899963379,20.294702529907227,31.814075469970703,50.93368148803711,69.443115234375,85.28340911865234,24.352752685546875,18.75275421142578,16.095861434936523,14.834491729736328,14.470521926879883,1,0,0,0
-129.09742736816406,1.0,0.35718393325805664,50.0,-79.74659729003906,10.314410209655762,10.729748725891113,11.745474815368652,13.67776107788086,17.136577606201172,23.46344566345215,34.891536712646484,49.92206573486328,65.11650848388672,79.82240295410156,21.3778133392334,16.77149772644043,14.656511306762695,13.707200050354004,13.552437782287598,1,0,0,0
-135.40447998046875,1.0,2.1581592559814453,50.0,-72.22752380371094,11.438567161560059,12.114653587341309,13.52231502532959,16.01870346069336,20.34787940979004,27.943777084350586,38.919681549072266,52.111167907714844,65.82135772705078,27.871503829956055,17.87486457824707,14.628915786743164,13.117661476135254,12.555281639099121,12.726332664489746,1,0,0,1
-143.78517150878906,1.0,6.062498092651367,50.0,-61.624046325683594,13.994251251220703,15.108817100524902,17.107383728027344,20.400856018066406,25.454038619995117,32.86895751953125,42.4150505065918,53.64580535888672,66.48411560058594,17.981130599975586,13.209789276123047,11.282203674316406,10.432493209838867,10.245538711547852,10.627961158752441,1,0,0,1
-151.3218231201172,1.0,11.314351081848145,50.0,-53.74868392944336,17.030954360961914,18.213720321655273,20.244482040405273,23.33761215209961,27.797155380249023,33.97138977050781,41.89091873168945,51.95761489868164,64.3424072265625,12.628007888793945,9.328530311584473,7.988588809967041,7.405278205871582,7.321683406829834,7.655247211456299,1,0,0,0
-157.04222106933594,1.0,15.508916854858398,50.0,-53.74868392944336,18.167898178100586,18.789630889892578,20.141292572021484,22.34362030029297,25.58385467529297,30.19666290283203,36.39711380004883,44.864139556884766,55.919769287109375,69.93708038330078,8.938072204589844,7.004828929901123,6.135736465454102,5.814208507537842,5.843262195587158,1,0,0,0
-162.55812072753906,1.0,19.81395721435547,50.0,-50.03414535522461,18.438127517700195,18.76663589477539,19.68703269958496,21.283353805541992,23.813081741333008,27.585241317749023,32.87481689453125,40.474735260009766,51.023948669433594,64.95958709716797,10.8629150390625,7.331812381744385,6.085201740264893,5.502018451690674,5.347223281860352,1,0,0,1
-168.46426391601562,1.0,26.058101654052734,50.0,-40.17678451538086,18.297452926635742,18.36359977722168,19.026208877563477,20.342060089111328,22.587203979492188,26.108530044555664,31.335264205932617,39.148109436035156,50.54083251953125,64.95315551757812,15.160755157470703,8.637162208557129,6.734224319458008,5.9200568199157715,5.547202110290527,1,0,0,1
-172.46726989746094,1.0,30.798919677734375,50.0,-40.17678451538086,17.516464233398438,17.110153198242188,17.317697525024414,18.098731994628906,19.69523811340332,22.352657318115234,26.52365493774414,32.94330596923828,42.8628044128418,56.40779495239258,70.4515380859375,14.641030311584473,9.701187133789062,7.8684892654418945,6.992337226867676,1,0,0,0
-177.5833282470703,1.0,38.738128662109375,50.0,-29.344518661499023,15.259632110595703,14.784035682678223,14.959888458251953,15.711746215820312,17.206193923950195,19.76711654663086,23.991146087646484,30.87129783630371,41.70793151855469,55.60182571411133,68.45079803466797,20.996822357177734,13.300958633422852,10.650740623474121,9.488809585571289,1,0,0,1
-181.1057891845703,1.0,47.44404983520508,50.0,-18.573246002197266,12.933255195617676,12.568400382995605,12.758573532104492,13.540422439575195,15.03416633605957,17.649608612060547,22.063440322875977,29.454097747802734,40.911041259765625,54.27610778808594,65.73101806640625,24.422157287597656,16.007863998413086,13.063050270080566,11.721029281616211,1,0,0,1
-182.5238800048828,1.0,53.538307189941406,49.62895202636719,-11.37136459350586,11.514888763427734,11.284875869750977,11.53948974609375,12.361802101135254,13.931857109069824,16.592052459716797,21.194360733032227,28.828636169433594,40.24570083618164,52.92216491699219,63.616615295410156,25.617996215820312,17.127681732177734,14.202569007873535,12.8908052444458,0,0,0,1
-183.17288208007812,1.0,62.49458694458008,48.244537353515625,-0.6798548698425293,10.02804946899414,9.934810638427734,10.311245918273926,11.215364456176758,12.868520736694336,15.657482147216797,20.483917236328125,28.300443649291992,39.17564010620117,50.630924224853516,60.692626953125,26.57537269592285,17.958669662475586,15.237710952758789,14.097428321838379,0,0,0,1
-182.69476318359375,1.0,68.27395629882812,47.329566955566406,6.454355239868164,9.400542259216309,9.397403717041016,9.869776725769043,10.790139198303223,12.532933235168457,15.448477745056152,20.368337631225586,28.029617309570312,38.262020111083984,48.97930145263672,58.86793518066406,28.00816535949707,18.188997268676758,15.55905532836914,14.560318946838379,0,0,0,1
-181.119873046875,1.0,74.97406005859375,42.904296875,15.59017562866211,9.073843955993652,9.166481971740723,9.669331550598145,10.761149406433105,12.5235013961792,15.528231620788574,20.443763732910156,28.021930694580078,37.38946533203125,47.21684646606445,57.412784576416016,68.9763412475586,18.037416458129883,15.59221363067627,14.783069610595703,0,1,0,1
-179.14085388183594,1.0,79.79682922363281,34.74833679199219,24.748382568359375,9.154908180236816,9.318022727966309,9.997194290161133,11.172125816345215,13.256375312805176,16.483657836914062,21.674400329589844,28.980026245117188,37.87946319580078,47.5529899597168,58.458648681640625,73.25439453125,17.189577102661133,15.161213874816895,14.656000137329102,0,1,0,1
-176.9436798095703,1.0,83.28597259521484,29.265459060668945,34.47126388549805,9.581001281738281,9.90067195892334,10.802807807922363,12.203797340393066,14.681283950805664,18.43316078186035,24.005016326904297,31.239337921142578,40.02177810668945,50.239437103271484,62.71440505981445,20.34221076965332,15.824990272521973,14.47598648071289,14.38260555267334,0,0,0,1
-174.28111267089844,1.0,86.24691772460938,28.215707778930664,44.315589904785156,10.37685489654541,10.855680465698242,12.012247085571289,13.661229133605957,16.45127296447754,20.61966323852539,26.313451766967773,33.830718994140625,42.78303146362305,53.99158477783203,100.0,17.32815933227539,14.42455768585205,13.566020011901855,13.851211547851562,0,0,0,1
-169.65040588378906,1.0,89.72899627685547,32.83729553222656,56.92272186279297,11.857451438903809,12.658907890319824,13.826943397521973,15.936415672302246,18.897655487060547,23.073122024536133,28.822803497314453,36.44157409667969,46.35222625732422,61.418182373046875,90.1551284790039,14.573389053344727,12.557183265686035,12.109842300415039,12.662093162536621,1,0,0,1
-164.21063232421875,1.0,92.32533264160156,37.06278610229492,67.94999694824219,13.555005073547363,14.219282150268555,15.600380897521973,17.437463760375977,20.308752059936523,24.434125900268555,30.29114532470703,38.37012481689453,50.33578872680664,92.05791473388672,21.462100982666016,12.705612182617188,10.911944389343262,10.501485824584961,10.994811058044434,1,0,0,1
-157.76095581054688,1.0,94.5968017578125,41.34596252441406,74.00055694580078,14.336976051330566,14.653746604919434,15.540029525756836,17.10679054260254,19.394058227539062,22.894569396972656,28.152624130249023,35.990211486816406,49.755985260009766,79.18549346923828,57.916831970214844,13.765852928161621,10.803242683410645,9.693703651428223,9.500351905822754,1,0,0,1
-151.73733520507812,1.0,95.62065887451172,44.8231086730957,82.39306640625,14.600375175476074,14.891195297241211,15.554384231567383,16.93430519104004,19.190959930419922,22.681623458862305,28.116512298583984,37.190391540527344,82.16031646728516,65.13783264160156,37.103126525878906,14.260459899902344,10.904529571533203,9.579066276550293,9.163113594055176,1,0,0,1
-145.80068969726562,1.0,95.82728576660156,47.970462799072266,89.77735900878906,14.563952445983887,14.612770080566406,15.301366806030273,16.549219131469727,18.737340927124023,22.31041717529297,28.268529891967773,100.0,67.4817123413086,53.417457580566406,28.27242660522461,14.891822814941406,11.364887237548828,9.8704833984375,9.31620979309082,1,0,0,1
-138.1365966796875,1.0,94.9576416015625,50.0,98.62052917480469,14.118383407592773,14.160247802734375,14.732931137084961,16.0156307220459,18.319679260253906,22.297874450683594,30.46991729736328,64.81930541992188,52.617706298828125,40.130794525146484,23.899362564086914,15.33642578125,11.999367713928223,10.447905540466309,9.798086166381836,1,0,0,1
-132.152099609375,1.0,93.46619415283203,50.0,105.6900863647461,13.696022033691406,13.730721473693848,14.403759956359863,15.855713844299316,18.501712799072266,23.76873016357422,65.73019409179688,51.730979919433594,41.83721160888672,30.99717140197754,20.82818603515625,15.019192695617676,12.189379692077637,10.796605110168457,10.237053871154785,1,0,0,1
-124.67613983154297,1.0,91.36619567871094,50.0,105.6900863647461,12.739609718322754,12.584566116333008,13.0242338180542,14.219478607177734,16.689912796020508,90.8563461303711,55.62262725830078,43.96567153930664,36.00795364379883,28.62601089477539,22.062271118164062,17.01767349243164,13.988738059997559,12.267060279846191,11.441803932189941,1,0,0,0
-115.51829528808594,1.0,90.00951385498047,50.0,95.07315826416016,10.435447692871094,9.818619728088379,9.777351379394531,10.287513732910156,11.75265121459961,70.85974884033203,87.54339599609375,43.009422302246094,34.64023208618164,29.180702209472656,24.857879638671875,21.12601661682129,18.176366806030273,16.1734619140625,14.88241958618164,1,0,1,0
-108.46197509765625,1.0,90.1471939086914,50.0,86.98298645019531,7.517491817474365,6.994904518127441,6.91117000579834,7.434385776519775,9.429189682006836,54.74691390991211,72.20752716064453,48.13481140136719,33.71478271484375,28.043033599853516,24.39459991455078,21.756366729736328,19.890151977539062,18.429851531982422,17.429149627685547,1,0,1,0
-98.58133697509766,1.0,92.06674194335938,50.0,75.4395523071289,5.022482395172119,5.404273509979248,6.214794158935547,8.104642868041992,13.239288330078125,32.85793685913086,51.61355972290039,64.09998321533203,78.04269409179688,27.25790023803711,22.99144744873047,20.670616149902344,19.451623916625977,18.845502853393555,18.749462127685547,1,0,1,0
-89.76390075683594,1.0,95.4955062866211,50.0,67.38217163085938,6.516749858856201,7.035984992980957,8.117212295532227,10.176868438720703,14.410354614257812,23.51702880859375,36.13045883178711,47.35350799560547,57.79634094238281,72.3265380859375,22.564016342163086,19.401470184326172,17.929096221923828,17.448938369750977,17.749221801757812,1,0,0,0
-81.10600280761719,1.0,98.66787719726562,50.0,73.30060577392578,9.239995002746582,10.139909744262695,11.857682228088379,14.737143516540527,19.513898849487305,26.39199447631836,34.144073486328125,42.36537551879883,52.11088180541992,68.38225555419922,18.816268920898438,16.170114517211914,15.169283866882324,15.110674858093262,15.884472846984863,1,0,0,1
-72.74002075195312,1.0,100.16148376464844,50.0,83.04655456542969,12.926980972290039,14.103082656860352,16.08566665649414,19.082012176513672,22.826568603515625,27.600595474243164,33.23827362060547,40.5072021484375,51.97966766357422,100.0,14.329383850097656,12.31428337097168,11.746255874633789,11.970861434936523,12.993247985839844,1,0,0,1
-65.78338623046875,1.0,100.27788543701172,50.0,91.02346801757812,15.551819801330566,16.678516387939453,18.11177635192871,20.226055145263672,23.082508087158203,26.730331420898438,31.768985748291016,39.582706451416016,54.697635650634766,90.61454772949219,12.812236785888672,9.476141929626465,8.80707836151123,8.932977676391602,9.765649795532227,1,0,0,1
-56.58522415161133,1.0,98.94144439697266,50.0,101.68347930908203,17.324798583984375,17.652666091918945,18.269691467285156,19.58363914489746,21.650867462158203,24.901264190673828,30.392133712768555,40.89917755126953,88.7719955444336,68.36219787597656,21.093517303466797,10.034382820129395,7.585989475250244,6.5949883460998535,6.365161895751953,1,0,0,1
-48.34525680541992,1.0,96.20162200927734,50.0,111.64241790771484,16.82725715637207,16.57888412475586,16.949995040893555,18.0678768157959,20.19550323486328,24.016427993774414,31.362028121948242,84.64794921875,67.16313171386719,49.95123291015625,21.000240325927734,12.633835792541504,9.549687385559082,8.096099853515625,7.399111747741699,1,0,0,1
-40.15604019165039,1.0,91.66896057128906,50.0,122.3769302368164,15.300429344177246,15.207852363586426,15.828393936157227,17.345703125,20.2736759185791,25.996675491333008,76.68263244628906,61.322628021240234,48.0881462097168,31.480609893798828,18.055944442749023,12.990528106689453,10.573161125183105,9.327646255493164,8.756404876708984,1,0,0,1
-32.93488311767578,1.0,85.66059112548828,50.0,133.15016174316406,14.801009178161621,15.203720092773438,16.483871459960938,19.068727493286133,24.189420700073242,67.24605560302734,52.8438835144043,41.290103912353516,31.24303436279297,20.237892150878906,14.314268112182617,11.474800109863281,9.982245445251465,9.240071296691895,9.021650314331055,1,0,0,1
-25.593904495239258,1.0,80.34447479248047,48.613136291503906,122.47239685058594,13.944998741149902,13.744710922241211,14.26622200012207,15.672059059143066,18.52821922302246,65.57681274414062,53.57719421386719,40.84248352050781,32.22739791870117,25.425548553466797,19.66571807861328,15.071422576904297,12.391664505004883,10.946075439453125,10.248431205749512,0,0,1,0
-20.815595626831055,1.0,77.92698669433594,41.48369216918945,114.93907165527344,12.883782386779785,12.333172798156738,12.442145347595215,13.257342338562012,15.144499778747559,63.92624282836914,54.8271369934082,42.42291259765625,32.60474395751953,26.467748641967773,21.824748992919922,18.371421813964844,15.191560745239258,13.21737289428711,12.043757438659668,0,1,1,0
-15.704675674438477,1.0,76.32022857666016,32.62358093261719,104.79141998291016,11.327768325805664,10.399216651916504,10.107075691223145,10.347265243530273,12.220093727111816,61.810543060302734,56.30405044555664,46.633792877197266,35.83000946044922,28.167144775390625,23.508686065673828,20.499277114868164,17.865304946899414,16.327816009521484,14.860494613647461,0,1,1,0
-9.923818588256836,1.0,75.42447662353516,31.238605499267578,98.80794525146484,8.260361671447754,7.422767162322998,7.156999111175537,8.578506469726562,12.112720489501953,57.225399017333984,53.38143539428711,45.74039840698242,36.429779052734375,28.621826171875,23.596603393554688,20.570240020751953,18.76346206665039,17.826879501342773,16.78943634033203,0,0,0,0
-5.5076003074646,1.0,74.74018096923828,32.356204986572266,98.80794525146484,6.584817409515381,6.988379955291748,8.02050495147705,10.092991828918457,15.295400619506836,52.69145584106445,48.363609313964844,41.2714729309082,33.10961151123047,26.457059860229492,22.066932678222656,19.444488525390625,17.98169708251953,17.316991806030273,17.361757278442383,1,0,0,0
0.9929400682449341,1.0,73.73292541503906,35.49554443359375,98.80794525146484,7.9663825035095215,8.695252418518066,10.264388084411621,13.644320487976074,49.22808837890625,46.017822265625,40.9563102722168,34.69334411621094,28.222742080688477,23.00673484802246,19.578662872314453,17.50269317626953,16.411596298217773,16.100910186767578,16.462499618530273,0,0,0,0
6.915076732635498,1.0,73.60643005371094,34.21125030517578,87.5163803100586,8.551749229431152,9.001214981079102,10.167996406555176,12.678850173950195,46.21892547607422,42.937774658203125,38.83936309814453,34.068931579589844,28.82791519165039,23.971118927001953,20.21635627746582,17.664485931396484,16.13593101501465,15.420014381408691,15.396424293518066,0,0,1,0
11.517377853393555,1.0,73.8060531616211,33.17724609375,87.5163803100586,9.192205429077148,9.902628898620605,11.585005760192871,45.67680358886719,41.56861877441406,37.814029693603516,33.8049430847168,29.462308883666992,25.092493057250977,21.26991844177246,18.393585205078125,16.482179641723633,15.270668029785156,14.764437675476074,14.909218788146973,0,0,0,0
17.480609893798828,1.0,74.97935485839844,31.760526657104492,74.74776458740234,9.381095886230469,9.876631736755371,11.369316101074219,44.506202697753906,39.172367095947266,34.86589050292969,31.112337112426758,27.484886169433594,24.014734268188477,21.056764602661133,18.495826721191406,16.48182487487793,15.295104026794434,14.55562973022461,14.41495132446289,0,0,1,0
22.070180892944336,1.0,76.89222717285156,30.55430793762207,63.731502532958984,9.300385475158691,9.714006423950195,53.88734817504883,44.59930419921875,37.838157653808594,32.765037536621094,28.872846603393555,25.547670364379883,22.52033233642578,20.045438766479492,18.108610153198242,16.36897850036621,15.39763069152832,14.615750312805176,14.508465766906738,0,0,1,0
26.394025802612305,1.0,79.86421203613281,29.22583770751953,51.431785583496094,9.22219467163086,12.323067665100098,58.70317840576172,46.36957550048828,37.43385696411133,31.150585174560547,26.659765243530273,23.334369659423828,20.60162925720215,18.458982467651367,17.079713821411133,15.698803901672363,15.035849571228027,14.571332931518555,14.470125198364258,0,0,1,0
29.05875015258789,1.0,82.59915161132812,28.21902084350586,41.98951721191406,10.52766227722168,18.602506637573242,64.51895141601562,49.330101013183594,38.218143463134766,30.599939346313477,25.4334659576416,21.71879768371582,19.211315155029297,17.168655395507812,15.818886756896973,14.854329109191895,14.480663299560547,14.061381340026855,14.366114616394043,0,0,1,0
31.429555892944336,1.0,86.17706298828125,27.0400390625,30.796621322631836,12.580024719238281,19.66764259338379,73.85285186767578,55.40227508544922,40.96977233886719,31.049564361572266,24.6568660736084,20.3929386138916,17.56386375427246,15.711755752563477,14.351741790771484,13.682449340820312,13.243640899658203,13.187862396240234,13.805829048156738,0,0,1,0
32.97812271118164,1.0,89.95384979248047,25.86849021911621,19.53226661682129,13.88520336151123,18.94591522216797,86.18782043457031,64.72994232177734,46.42354202270508,33.310482025146484,24.98040199279785,19.747798919677734,16.476760864257812,14.449939727783203,13.039456367492676,12.437829971313477,11.951934814453125,12.069463729858398,12.533873558044434,0,0,1,0
33.710147857666016,1.0,93.5605697631836,26.491756439208984,9.129319190979004,14.524718284606934,18.236583709716797,34.751976013183594,75.96654510498047,54.52030944824219,37.462440490722656,26.4657039642334,19.88868522644043,15.962324142456055,13.595267295837402,12.074679374694824,11.246793746948242,10.835474014282227,10.984747886657715,11.272486686706543,1,0,1,0
33.78899383544922,1.0,98.02751159667969,30.29635238647461,-1.470685362815857,15.353886604309082,18.12461280822754,25.76934051513672,88.82847595214844,64.22434997558594,43.49234390258789,28.83088493347168,20.331151962280273,15.501094818115234,12.73927116394043,11.072525024414062,10.130082130432129,9.631583213806152,9.640791893005371,9.914277076721191,1,0,1,0
32.815433502197266,1.0,103.11189270019531,28.96945571899414,-13.805046081542969,15.811457633972168,17.68621253967285,22.115324020385742,100.0,78.96707153320312,54.523277282714844,34.97038650512695,22.72620391845703,16.19382095336914,12.581149101257324,10.497633934020996,9.372387886047363,8.709792137145996,8.519046783447266,8.731407165527344,0,0,1,0
31.365999221801758,1.0,106.80481719970703,27.91225814819336,-23.752025604248047,15.917784690856934,17.095327377319336,20.026325225830078,27.64925193786621,95.02388000488281,66.65042877197266,43.82726287841797,27.245637893676758,18.124954223632812,13.371137619018555,10.746610641479492,9.304766654968262,8.440674781799316,8.081581115722656,8.117375373840332,0,0,1,0
28.89795684814453,1.0,110.7944564819336,31.72361183166504,-34.212345123291016,15.827762603759766,16.404584884643555,18.313583374023438,22.7020206451416,41.5649299621582,81.37342834472656,55.13533020019531,34.980106353759766,22.073097229003906,15.364080429077148,11.829561233520508,9.8328218460083,8.726943016052246,8.135305404663086,7.994349002838135,1,0,1,0
24.84670066833496,1.0,115.1736831665039,35.995635986328125,-45.445556640625,15.336522102355957,15.381026268005371,16.471965789794922,19.155261993408203,25.74146270751953,100.0,69.23321533203125,45.74751663208008,29.21470069885254,19.486164093017578,14.280303955078125,11.494427680969238,9.861589431762695,9.015751838684082,8.59576416015625,1,0,1,0
20.073820114135742,1.0,119.011474609375,39.92509841918945,-51.197853088378906,14.386712074279785,14.332697868347168,15.223382949829102,17.49144744873047,22.760046005249023,100.0,73.9602279663086,49.38951873779297,32.413719177246094,22.003087997436523,16.176738739013672,12.953367233276367,11.137655258178711,10.089065551757812,9.645359992980957,1,0,0,0
13.307753562927246,1.0,124.31480407714844,44.88884353637695,-54.05558395385742,13.60163402557373,13.781126976013184,14.904038429260254,17.55145263671875,24.39008140563965,100.0,68.47935485839844,44.8919563293457,29.908897399902344,21.132944107055664,16.120283126831055,13.207300186157227,11.539127349853516,10.637642860412598,10.265924453735352,1,0,1,0
